name,address,adname,pname,type,lat,lon
上海市中医文献馆中医门诊部,瑞金二路156号(近瑞金医院),黄浦区,上海市,医疗保健服务;诊所;诊所,31.211227145962695,121.46114939951212
瑞尔齿科(顺昌路),湖滨路202号企业天地商业中心2号楼2层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.222744951264175,121.47216641549001
上海第九人民医院挂号处,瞿溪路500号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.203755835496533,121.48292488128939
上海市气功研究所医疗门诊部,南昌路218-220号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.21989626009608,121.46085175830082
小精灵宠物医院(浦西店),武胜路449-451号,黄浦区,上海市,医疗保健服务;动物医疗场所;宠物诊所,31.229473604484614,121.466201470781
上海交通大学医学院附属第九人民医院综合服务部,制造局路639号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.204901123992144,121.4811616117161
老西门街道社区卫生服务中心,学前街81号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.21863598603821,121.48506716928652
上海交通大学医学院附属第九人民医院临床转化医学中心办公室,制造局路与汝南街交叉口东北100米,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.205345224335698,121.48092675514485
南京东路街道社区卫生服务中心,北京西路112号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.23875893467368,121.46680559436304
广慈医院,瑞金二路197号(近瑞金医院),黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.213016796267848,121.4617450489921
中国疾病预防控制中心寄生虫病预防控制所,瑞金二路207号(近瑞金医院),黄浦区,上海市,医疗保健服务;疾病预防机构;疾病预防,31.21159295441566,121.46193173863648
上海交通大学医学院附属仁济医院西院住院部,山东中路145号上海交通大学医学院附属仁济医院西院内,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.23557984630485,121.4795182855796
上海第九人民医院脱发植发室,制造局路639号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.204772730395252,121.48134827396959
上海华安整形外科,南京西路108-110号(近九江路),黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.23612453237056,121.4680718763046
淮海中路街道社区卫生服务中心,淡水路285号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.21677776088028,121.46924934218298
名医堂,方浜中路59号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.227351494096457,121.49165794679188
曙光医院名医诊疗中心(普安路),普安路187-189曙光大厦1层,黄浦区,上海市,医疗保健服务;诊所;诊所,31.22446282681154,121.47420006617408
五里桥街道社区卫生服务中心,瞿溪路987号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.201546955134717,121.47318261185056
豫园街道社区卫生服务中心,中华路1515-1525号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.22171384591908,121.48039651540586
上海拜博博尔口腔门诊部,徐家汇路338号东方天地3层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.211177819492114,121.47048686177916
上海交通大学医学院附属仁济医院西院儿科,山东中路与昭通路交叉口西50米,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.23567777448219,121.4798544425016
上海交通大学医学院附属第九人民医院南院8,制造局路与汝南街交叉口东北100米,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.205372096753866,121.48123081303366
上海交通大学医学院附属第九人民医院南院6,南塘浜路40附近,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.20471035140854,121.4822353814762
第二军医大学附属长征医院(凤阳路院),凤阳路与南北高架路出口交叉口东50米,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.23494439626484,121.46248843255681
上海交通大学医学院附属第九人民医院南院-眼科(整形),瞿溪路500号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.20536835886819,121.48132012501873
复旦大学附属妇产科医院,大林路358号(门诊部),黄浦区,上海市,医疗保健服务;专科医院;妇科医院|医疗保健服务;综合医院;三级甲等医院,31.21401351606033,121.4783250034791
打浦桥街道社区卫生服务中心,丽园路712-1号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.208625795018552,121.47435192994496
上海交通大学医学院附属第九人民医院南院10,制造局路639号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.205008411440843,121.48093481189228
上海明桥医疗美容门诊部,陆家浜路719号(近河南南路),黄浦区,上海市,医疗保健服务;专科医院;整形美容|医疗保健服务;诊所;诊所,31.21497940184207,121.4900070754296
第九人民医院肠道门急诊,制造局路与汝南街交叉口北50米,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.20525623155703,121.48057052237627
上海交通大学医学院附属第九人民医院,制造局路639号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.203599943851934,121.48293593336766
长征医院骨科医院,凤阳路415号,黄浦区,上海市,医疗保健服务;专科医院;骨科医院,31.23477307739916,121.46349955735367
上海交通大学医学院附属瑞金医院(分部)皮肤科门诊,徐家汇路573号附近,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.208421206272437,121.4671864090985
上海雍禾爱慕门诊部,斜土东路295号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院|医疗保健服务;专科医院;整形美容|医疗保健服务;诊所;诊所,31.20942473969517,121.48143819193155
上海市黄浦区疾病预防控制中心,斜土路309号卢湾区公共卫生中心大楼,黄浦区,上海市,医疗保健服务;疾病预防机构;疾病预防,31.207444611593612,121.4755009130017
上海交通大学附属第九人民医院-激光美容,制造局路639号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.204835654131166,121.48167541131558
上海市医疗急救中心黄浦分站,北京西路100-106号,黄浦区,上海市,医疗保健服务;急救中心;急救中心,31.23880430723035,121.46695306061797
小东门街道社区卫生服务中心(光启南路),光启南路225号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.220256098830582,121.4907452733604
广仁口腔,光启南路405号(近白漾弄),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21745344260367,121.49108472862427
上海交通大学医学院东区门诊部,重庆南路227号上海交通大学医学院东8楼,黄浦区,上海市,医疗保健服务;诊所;诊所,31.213995871100966,121.46731534391458
黄浦区老年护理医院,中华路1525号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.221747806580893,121.4803884845889
上海第九人民医院植发中心,制造局路638号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.204159523453136,121.48151791854013
上海市黄浦区第二牙病防治所,瑞金二路148号(近瑞金医院),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.211546020955385,121.46155560053602
马秀华私立口腔诊所,人民路885号淮海中华大厦501室(近淮海东路),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.2275898474753,121.47893093541325
上海市黄浦区精神卫生中心,北京西路130号,黄浦区,上海市,医疗保健服务;专科医院;精神病医院,31.238640944910575,121.46641335686779
上海德庆堂中医门诊部,瑞金一路95号2楼,黄浦区,上海市,医疗保健服务;诊所;诊所,31.223898326500667,121.45882538504519
弘大口腔门诊部,永嘉路41海佳大厦7层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21217803382595,121.45765697859953
玺美医疗美容,淮海中路622弄7号上海御花园酒店2层207室,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.22292443348847,121.46227180243808
周大明齿科,复兴中路369号大同商务大厦底层,黄浦区,上海市,医疗保健服务;诊所;诊所,31.218069809491638,121.47095380660296
上海明慨医疗美容门诊部,茂名南路165号甲(近南昌路),黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.21716451153286,121.45759938280324
上海陈观龙中医诊所,马当路328弄1-43号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.21896640878661,121.47023436804702
恒佳齿科(长乐路店),长乐路400号锦江迪生商厦306室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.222813696949686,121.45502956038983
上海九院美容整形-皮肤修复科,制造局路639号,黄浦区,上海市,医疗保健服务;专科医院;专科医院,31.20472183547326,121.48171857187697
瑞金医院卢湾分院-医技楼,重庆南路149号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.220813667271216,121.4680741954175
瑞金医院卢湾分院急诊,重庆南路149号瑞金医院卢湾分院内,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.220134408991623,121.4674863656454
上海九院口腔科,制造局路639号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院|医疗保健服务;综合医院;三级甲等医院,31.204910253776216,121.481893166437
上海季斌口腔诊所,浙江南路78号东新大厦217室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.23062578100525,121.47766030165937
上海昕兰口腔门诊部,国货路236号东物公寓2层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21076291394077,121.49050622139403
Parkway Health(百汇华鹰门诊部),南京西路389号明天广场4层,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.232301531997614,121.46515492694199
上海瑞德口腔门诊部,福州路666华鑫海欣大厦C座25层,黄浦区,上海市,医疗保健服务;诊所;诊所,31.234467471300277,121.47323497376333
上海新极点医疗美容诊所(徐家汇路),徐家汇路511号2楼,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.210570038159123,121.47118721685563
上海佳良口腔门诊部,瞿溪路371号1楼,黄浦区,上海市,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,31.206530343207813,121.4855920569282
上海众信门诊部,江西南路29号范仕达生活广场2层,黄浦区,上海市,医疗保健服务;诊所;诊所,31.232964115514,121.48433335672581
外滩街道社区卫生中心,广西北路230-1号(近福州路),黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.2350259076747,121.47348275531583
上海鹏爱医疗美容医院,汉口路691号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.235255164711077,121.47289677666113
上海市黄浦区顺昌医院,丽园路490号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.209833389231893,121.47758180593416
上海瑞阳整形外科,陆家浜路1090号3层-6层,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.21387233862465,121.48339768293951
圣又康口腔门诊部,新昌路455弄3号(新昌路与山海关路交界处),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.2396737206891,121.4622884148118
广慈纪念医院,思南路111-3号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.210987104786117,121.46648696090874
德馨医院,陆家浜路1283号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.213810354126203,121.47996669573904
仁兴口腔,瑞金南路1号海兴广场商务楼7楼G座(中信银行旁边旋转门楼上),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.206502855506223,121.46288709597643
德真会齿科格维诊所,淮海中路93号大上海时代广场办公楼4楼(柳林路口),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.22657991979393,121.47458518258317
丽洁口腔门诊部,淮海中路283号香港广场南座9层903-908室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.224909890601452,121.4707023946376
王义勤口腔诊所,河南南路737号-3楼,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.217701943415165,121.48827565374009
瑞金二路街道社区卫生服务中心,陕西南路147号(总院),黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.216423565256836,121.45580931153391
刘鲁闵口腔诊所,南昌路298号(近茂名南路),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.218783132421994,121.45775970900752
康诺口腔,白渡路88号(近豆市街),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.22283647268766,121.4989545954935
上海交通大学医学院附属瑞金医院(分部),徐家汇路573号,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.208465173618773,121.46755558685004
上海交通大学医学院附属第九人民医院肠道门急诊,制造局路上海交通大学医学院附属第九人民医院,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.20525420046651,121.48055948414651
姚美然口腔诊所,西藏南路748-1惠达大厦710室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21834194081411,121.4795338088961
上海交通大学医学院附属第九人民医院5号楼,制造局路639号上海交通大学医学院附属第九人民医院内,黄浦区,上海市,医疗保健服务;综合医院;三级甲等医院,31.204227114360517,121.48173165973341
上海普而口腔门诊部,淮海中路381号中环广场13层1305,黄浦区,上海市,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,31.223910913479717,121.46833577322151
上海王艺口腔诊所,南苏州路333号华隆大厦,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.243812909478308,121.47945335849214
摩尔齿科,"复兴东路720号(老西门地铁站6、7号口,河南南路与复兴东路路口)",黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.223555830058192,121.48681294488514
现代齿科(广西北路),广西北路288号707室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.237060852240162,121.47272304284806
永致口腔,太仓路233号新茂大厦1001室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.222659607082196,121.46911339713634
上海联和医疗门诊部,济南路9号九号商场202单元,黄浦区,上海市,医疗保健服务;诊所;诊所,31.223525612874727,121.47253657922437
上海交通大学医学院附属仁济医院4号楼,山东中路145号附近,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.23525672381305,121.4797701861635
上海交通大学医学院附属仁济医院3号楼,山东中路与昭通路交叉口西50米,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.235680767293232,121.47985243528314
上海交通大学医学院附属仁济医院6号楼,山东中路与昭通路交叉口西南50米,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.235444210381026,121.4799678559648
上海交通大学医学院附属仁济医院7号楼,山东中路与昭通路交叉口西50米,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.235711936150647,121.47991565196274
上海交通大学医学院附属仁济医院5号楼,山东中路与昭通路交叉口西50米,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.236100580354357,121.47985440632463
上海黄浦区医疗中心,普育西路197号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.21142658426671,121.49083735230417
上海慧丽口腔门诊部,徐家汇路550号宝鼎大厦3楼(近9号线打浦桥2号口),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.20793787690594,121.46584619252509
复旦大学附属妇产科医院黄浦院区门诊楼,方斜路566号,黄浦区,上海市,医疗保健服务;专科医院;妇科医院,31.21385321477192,121.47819356475114
瑞金二路街道社区卫生服务中心,长乐路39-1号,黄浦区,上海市,医疗保健服务;综合医院;卫生院,31.224324664854148,121.4656933054326
楼经毅牙科,北京西路364弄122-172号附近,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.236945123644375,121.46234983685271
石晶明中医诊所,中山南一路500弄1号丽都大厦1301A,黄浦区,上海市,医疗保健服务;诊所;诊所,31.20140265236412,121.48110069705928
娜达医美,斜土路418号2楼,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.205847998914848,121.47358960649164
瑞金医院卢湾分院5,兴业路与淡水路交叉口西南50米,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.221194317936515,121.46838215554438
上海市红十字妇产科医院,方斜路419号,黄浦区,上海市,医疗保健服务;专科医院;妇科医院,31.216128095047583,121.4785295277494
上海梦丽娜医疗美容门诊部,长乐路139附近,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.223213392343066,121.46230889089571
上海诗云口腔诊所,建国东路340号(建国东路马当路),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21441121383832,121.47191730169202
上海市中德医院,丽园路712-1号附近,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.208806366132162,121.47423050583492
医博肛泰医院,斜土路105号,黄浦区,上海市,医疗保健服务;专科医院;专科医院,31.20841274563125,121.47816392658785
凯特喵猫专科医院,蒙自路610号附近,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.201842840841447,121.47567899503308
沈静珍口腔诊所,西藏南路760安基大厦505室,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21683301989379,121.48034876522172
上海市口腔医院,北京东路356号国华大楼,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.242425217183445,121.47864969915948
蔡同德堂中医门诊部,南京东路450号5-6层,黄浦区,上海市,医疗保健服务;诊所;诊所,31.23847299015469,121.47724821912114
春泽中医,淮海中路622弄7号院内御花园110室,黄浦区,上海市,医疗保健服务;诊所;诊所,31.222903809996243,121.46241524249575
上海交通大学医学院附属瑞金医院(分部)1号楼,徐家汇路573-1号附近,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.208535550916213,121.46733587722375
淮海医院黄陂医疗站,黄陂南路707弄27号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.215903596177196,121.47302987520212
普同堂中医馆,局门路417号(近斜土路),黄浦区,上海市,医疗保健服务;诊所;诊所,31.205262045469496,121.47773672722529
上海健维门诊部,西藏南路770安基大厦裙楼4层,黄浦区,上海市,医疗保健服务;诊所;诊所,31.216562746149446,121.48055450375274
黄南中医门诊部,建国中路3号建国大厦,黄浦区,上海市,医疗保健服务;诊所;诊所,31.212261774848994,121.46734257956997
上海朱大林口腔诊所,绍兴路17弄1-2号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.211108875197944,121.45942023996322
黄埔区整形美容医院,复兴中路37号(对面有家格林豪泰贝壳酒店),黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.220433507067522,121.4772949185764
上海市瑞金康复医院住院部,瞿溪路1100号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.200508520533642,121.46921361818193
名格医疗美容门诊,建国新路75号,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.216126006717367,121.47745383050268
瑞金医院卢湾分院4号楼,重庆南路149号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.22045848701143,121.46831600510858
上海科特满口腔,凤阳路190号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.236578177943272,121.46727227116858
上海铂生医疗美容诊所,复兴中路509弄2号,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.217119520768307,121.46510507243956
赵毅成盲人推拿保健诊所,合肥路397号102室,黄浦区,上海市,医疗保健服务;诊所;诊所,31.21561606736575,121.4669299742904
鹏爱医疗美容,汉口路691号(近来福士广场),黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.23520487728491,121.47278540949091
上海济民中医门诊部,四川中路328-330号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.239786205019303,121.4837276394911
上海鸥美药妆医疗美容门诊部,北京东路300号(近河南中路),黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.242589302167914,121.47974346818857
佳美口腔慧丽门诊,徐家汇路550号宝鼎大厦三楼,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.208065006378963,121.4659184098029
上海市医疗急救中心,北京西路与长沙路交叉口西50米,黄浦区,上海市,医疗保健服务;急救中心;急救中心,31.238842177535282,121.46691092296905
上海丽铂医疗美容门诊部,瞿溪路988号汇暻生活广场A5座3层(近4号线鲁班路地铁站),黄浦区,上海市,医疗保健服务;诊所;诊所,31.200436008629634,121.47300712060155
上海时代整形外科医院,太仓路与普安路交叉口东北50米,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.22438019306545,121.47431646499753
爱康国宾(上海外滩延安东路分院),江西南路29号工商联大厦2层,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.233077811725092,121.48424804587589
上海爱康国宾健之维门诊部,西藏南路770号安基大厦裙楼,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.21656358830211,121.48050031516391
上海乐仁东生门诊部,斜土东路198号1层,黄浦区,上海市,医疗保健服务;专科医院;妇科医院|医疗保健服务;诊所;诊所,31.20965905053722,121.48363186566286
静安区牙病特需专科,制造局路638号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.20455861565218,121.48092983283334
上海摩尔星光口腔门诊部(日月光中心),徐家汇路618号日月光中心3F层3F-XJH20-24,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.207724995794845,121.46394425533605
上海美延门诊部,延安东路175号4楼,黄浦区,上海市,医疗保健服务;诊所;诊所,31.232471148126983,121.48016378979074
恒佳口腔门诊部,长乐路400号锦江旅游306室(近茂名南路),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.223059823317875,121.45555602302417
拜博口腔(上海总部),西藏中路18号港陆广场4-6层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.231128229633615,121.47402591096602
佳美(徐家汇路),徐家汇路550宝鼎大厦3层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.2081969372701,121.46591639212247
黄浦区中西医结合医院门诊楼,黄家路163号上海市黄浦区中西医结合医院内,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.21816209813962,121.49007805968412
童涵春堂中医门诊部(延安东路店),延安东路439号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.230620763461868,121.47448750801846
上海江南造船集团职工医院,瞿溪路1069号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.202089097041934,121.47044048691465
鲁南门诊口腔科,瑞金南路341号(近瞿溪路),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.199314897488126,121.46501832638302
上海仁济医院生殖医学中心,山东中路145号,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.235650374384697,121.47971195067545
上海市第二人民医院4号楼,外马路与多稼路交叉口西北100米,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.212352881819047,121.50076900815787
颂皓齿科,鲁班路600号江南造船大厦,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.1997214728624,121.47196973088688
叶志清口腔诊所,丽园路88号(近西藏南路),黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.21231222811176,121.48344598562733
摩尔齿科日月光旗舰店,徐家汇路618号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.20767238367587,121.46408369288314
上海曙康种植牙医院,普安路189号曙光大厦5层,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.22453822054884,121.47435257308351
上远齿科,斜土路620号,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.204571077807415,121.46977911157362
明桥牙科,陆家浜路719号附近,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.214981511693335,121.49004420824178
上海瑞金医院(总院)-行政办公楼,上海交通大学医学院附属瑞金医院,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.214834591716553,121.46278807716668
上海肛泰医院-孙流星创新工作室,斜土路105号4层,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.208408747563976,121.47816392692984
至维口腔,复兴东路与梭子弄交叉口西南50米,黄浦区,上海市,医疗保健服务;专科医院;口腔医院,31.223579349047647,121.48699157836491
巨鹿居委红十字卫生站,巨鹿路272弄1号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.225499304329837,121.45707314462953
上海顾剑秋中医骨伤科诊所,新昌路345弄8号,黄浦区,上海市,医疗保健服务;诊所;诊所,31.238423846521147,121.46289538174916
瑞金医院卢湾分院住院部,重庆南路149号瑞金医院卢湾分院内,黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.220256002834482,121.46772913382307
长征医院-儿科,凤阳路415号(近成都北路),黄浦区,上海市,医疗保健服务;综合医院;综合医院,31.234907472336484,121.46251150635162
鸥美药妆医疗美容,北京东路与河南中路交叉口东50米,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.242566118016672,121.47967623706971
桥二居委红十字卫生站,斜土路与蒙自路交叉口东50米,黄浦区,上海市,医疗保健服务;诊所;诊所,31.206631452541444,121.47495212480554
鹏爱整形,云南中路与汉口路交叉口东50米,黄浦区,上海市,医疗保健服务;专科医院;整形美容,31.235164568732362,121.47266802168392
上海百汇华鹰门诊部,南京西路389号明天广场裙房四楼,黄浦区,上海市,医疗保健服务;诊所;诊所,31.232421394907874,121.46512381900462
